date,time,no2Value,longitude,latitude,regionName
01-01-2021,06:56:40,4.09E-04,77.1848,28.4929,South
02-01-2021,06:37:39,1.69E-04,77.1848,28.4929,South
04-01-2021,07:41:10,2.25E-04,77.1848,28.4929,South
06-01-2021,07:03:11,1.86E-04,77.1848,28.4929,South
07-01-2021,06:44:11,3.16E-04,77.1848,28.4929,South
08-01-2021,06:25:12,3.10E-04,77.1848,28.4929,South
09-01-2021,07:47:42,1.60E-04,77.1848,28.4929,South
10-01-2021,07:28:43,1.66E-04,77.1848,28.4929,South
11-01-2021,07:09:44,1.42E-04,77.1848,28.4929,South
12-01-2021,06:50:45,2.62E-04,77.1848,28.4929,South
13-01-2021,06:31:45,3.24E-04,77.1848,28.4929,South
13-01-2021,08:13:15,2.41E-04,77.1848,28.4929,South
14-01-2021,07:54:17,2.46E-04,77.1848,28.4929,South
15-01-2021,07:35:18,1.95E-04,77.1848,28.4929,South
16-01-2021,07:16:21,3.75E-04,77.1848,28.4929,South
17-01-2021,06:57:22,1.10E-04,77.1848,28.4929,South
18-01-2021,06:38:24,1.57E-04,77.1848,28.4929,South
19-01-2021,08:00:56,1.74E-04,77.1848,28.4929,South
20-01-2021,07:41:58,1.55E-04,77.1848,28.4929,South
21-01-2021,07:23:00,9.57E-05,77.1848,28.4929,South
22-01-2021,07:04:02,1.38E-04,77.1848,28.4929,South
23-01-2021,06:45:04,1.80E-04,77.1848,28.4929,South
24-01-2021,06:26:06,1.13E-04,77.1848,28.4929,South
24-01-2021,08:07:37,1.14E-04,77.1848,28.4929,South
25-01-2021,07:48:39,3.11E-04,77.1848,28.4929,South
26-01-2021,07:29:42,1.72E-04,77.1848,28.4929,South
27-01-2021,07:10:44,2.29E-04,77.1848,28.4929,South
28-01-2021,06:51:47,0.001971988,77.1848,28.4929,South
29-01-2021,06:32:50,3.54E-04,77.1848,28.4929,South
29-01-2021,08:14:20,2.14E-04,77.1848,28.4929,South
30-01-2021,07:55:23,1.57E-04,77.1848,28.4929,South
31-01-2021,07:36:27,2.79E-04,77.1848,28.4929,South
01-02-2021,07:17:30,2.68E-04,77.1848,28.4929,South
02-02-2021,06:58:33,2.14E-04,77.1848,28.4929,South
04-02-2021,08:02:10,2.43E-04,77.1848,28.4929,South
05-02-2021,07:43:13,3.12E-04,77.1848,28.4929,South
06-02-2021,07:24:16,1.54E-04,77.1848,28.4929,South
07-02-2021,07:05:20,1.58E-04,77.1848,28.4929,South
08-02-2021,06:46:23,3.26E-04,77.1848,28.4929,South
09-02-2021,08:08:58,1.96E-04,77.1848,28.4929,South
10-02-2021,07:50:02,1.72E-04,77.1848,28.4929,South
11-02-2021,07:31:05,5.08E-04,77.1848,28.4929,South
12-02-2021,07:12:10,4.15E-04,77.1848,28.4929,South
13-02-2021,06:53:13,4.56E-04,77.1848,28.4929,South
14-02-2021,06:34:18,2.96E-04,77.1848,28.4929,South
14-02-2021,08:15:48,1.93E-04,77.1848,28.4929,South
15-02-2021,07:56:52,9.48E-05,77.1848,28.4929,South
16-02-2021,07:37:56,1.52E-04,77.1848,28.4929,South
17-02-2021,07:19:01,5.44E-04,77.1848,28.4929,South
18-02-2021,07:00:04,5.29E-04,77.1848,28.4929,South
19-02-2021,06:41:09,2.84E-04,77.1848,28.4929,South
20-02-2021,08:03:44,1.63E-04,77.1848,28.4929,South
21-02-2021,07:44:48,1.35E-04,77.1848,28.4929,South
22-02-2021,07:25:53,1.12E-04,77.1848,28.4929,South
23-02-2021,07:06:57,1.72E-04,77.1848,28.4929,South
24-02-2021,06:48:02,1.50E-04,77.1848,28.4929,South
25-02-2021,06:29:07,1.52E-04,77.1848,28.4929,South
25-02-2021,08:10:37,1.28E-04,77.1848,28.4929,South
26-02-2021,07:51:42,9.76E-05,77.1848,28.4929,South
27-02-2021,07:32:47,1.02E-04,77.1848,28.4929,South
28-02-2021,07:13:51,1.43E-04,77.1848,28.4929,South
01-03-2021,06:54:56,1.40E-04,77.1848,28.4929,South
02-03-2021,06:36:00,1.20E-04,77.1848,28.4929,South
02-03-2021,08:17:31,1.27E-04,77.1848,28.4929,South
03-03-2021,07:58:36,1.18E-04,77.1848,28.4929,South
04-03-2021,07:39:41,1.30E-04,77.1848,28.4929,South
05-03-2021,07:20:46,1.48E-04,77.1848,28.4929,South
06-03-2021,07:01:50,1.52E-04,77.1848,28.4929,South
07-03-2021,06:42:56,1.47E-04,77.1848,28.4929,South
08-03-2021,08:05:32,1.10E-04,77.1848,28.4929,South
09-03-2021,07:46:37,1.34E-04,77.1848,28.4929,South
10-03-2021,07:27:41,3.14E-04,77.1848,28.4929,South
11-03-2021,07:08:47,1.48E-04,77.1848,28.4929,South
12-03-2021,06:49:51,9.85E-05,77.1848,28.4929,South
13-03-2021,06:30:57,3.11E-04,77.1848,28.4929,South
13-03-2021,08:12:27,1.59E-04,77.1848,28.4929,South
14-03-2021,07:53:32,1.14E-04,77.1848,28.4929,South
15-03-2021,07:34:37,1.33E-04,77.1848,28.4929,South
16-03-2021,07:15:42,1.61E-04,77.1848,28.4929,South
17-03-2021,06:56:48,1.66E-04,77.1848,28.4929,South
18-03-2021,06:37:52,3.87E-04,77.1848,28.4929,South
19-03-2021,08:00:28,1.74E-04,77.1848,28.4929,South
20-03-2021,07:41:33,1.43E-04,77.1848,28.4929,South
21-03-2021,07:22:37,1.64E-04,77.1848,28.4929,South
22-03-2021,07:03:43,1.24E-04,77.1848,28.4929,South
23-03-2021,06:44:48,1.28E-04,77.1848,28.4929,South
24-03-2021,08:07:24,1.16E-04,77.1848,28.4929,South
25-03-2021,07:48:29,1.26E-04,77.1848,28.4929,South
26-03-2021,07:29:34,1.48E-04,77.1848,28.4929,South
27-03-2021,07:10:38,1.56E-04,77.1848,28.4929,South
28-03-2021,06:51:44,1.08E-04,77.1848,28.4929,South
29-03-2021,08:14:20,1.03E-04,77.1848,28.4929,South
30-03-2021,07:55:24,9.72E-05,77.1848,28.4929,South
31-03-2021,07:36:29,1.20E-04,77.1848,28.4929,South
01-04-2021,07:17:34,1.21E-04,77.1848,28.4929,South
02-04-2021,06:58:38,1.38E-04,77.1848,28.4929,South
03-04-2021,06:39:43,2.15E-04,77.1848,28.4929,South
03-04-2021,08:21:14,2.14E-04,77.1848,28.4929,South
04-04-2021,08:02:19,1.22E-04,77.1848,28.4929,South
05-04-2021,07:43:24,1.46E-04,77.1848,28.4929,South
06-04-2021,07:24:28,2.19E-04,77.1848,28.4929,South
07-04-2021,07:05:33,2.14E-04,77.1848,28.4929,South
08-04-2021,06:46:37,1.39E-04,77.1848,28.4929,South
09-04-2021,08:09:12,1.79E-04,77.1848,28.4929,South
10-04-2021,07:50:17,1.38E-04,77.1848,28.4929,South
11-04-2021,07:31:21,1.53E-04,77.1848,28.4929,South
12-04-2021,07:12:26,1.68E-04,77.1848,28.4929,South
14-04-2021,06:34:34,1.18E-04,77.1848,28.4929,South
14-04-2021,08:16:04,1.14E-04,77.1848,28.4929,South
15-04-2021,07:57:10,1.40E-04,77.1848,28.4929,South
16-04-2021,07:38:13,1.22E-04,77.1848,28.4929,South
17-04-2021,07:19:18,1.35E-04,77.1848,28.4929,South
18-04-2021,07:00:22,1.17E-04,77.1848,28.4929,South
19-04-2021,06:41:26,1.33E-04,77.1848,28.4929,South
19-04-2021,08:22:56,1.17E-04,77.1848,28.4929,South
21-04-2021,07:45:04,1.06E-04,77.1848,28.4929,South
22-04-2021,07:26:08,1.15E-04,77.1848,28.4929,South
23-04-2021,07:07:11,1.54E-04,77.1848,28.4929,South
24-04-2021,06:48:15,1.21E-04,77.1848,28.4929,South
25-04-2021,08:10:49,1.38E-04,77.1848,28.4929,South
26-04-2021,07:51:52,1.47E-04,77.1848,28.4929,South
27-04-2021,07:32:55,1.68E-04,77.1848,28.4929,South
28-04-2021,07:13:59,1.35E-04,77.1848,28.4929,South
29-04-2021,06:55:03,1.60E-04,77.1848,28.4929,South
30-04-2021,06:36:06,1.32E-04,77.1848,28.4929,South
30-04-2021,08:17:36,1.36E-04,77.1848,28.4929,South
01-05-2021,07:58:39,1.23E-04,77.1848,28.4929,South
02-05-2021,07:39:42,1.01E-04,77.1848,28.4929,South
03-05-2021,07:20:45,1.06E-04,77.1848,28.4929,South
05-05-2021,06:42:51,1.22E-04,77.1848,28.4929,South
05-05-2021,08:24:20,1.38E-04,77.1848,28.4929,South
06-05-2021,08:05:23,1.15E-04,77.1848,28.4929,South
07-05-2021,07:46:26,1.41E-04,77.1848,28.4929,South
08-05-2021,07:27:28,1.64E-04,77.1848,28.4929,South
09-05-2021,07:08:31,1.26E-04,77.1848,28.4929,South
10-05-2021,06:49:32,7.40E-05,77.1848,28.4929,South
11-05-2021,08:12:05,1.20E-04,77.1848,28.4929,South
12-05-2021,07:53:07,1.15E-04,77.1848,28.4929,South
13-05-2021,07:34:09,1.07E-04,77.1848,28.4929,South
14-05-2021,07:15:11,1.22E-04,77.1848,28.4929,South
15-05-2021,06:56:13,1.09E-04,77.1848,28.4929,South
16-05-2021,06:37:14,1.36E-04,77.1848,28.4929,South
16-05-2021,08:18:44,1.15E-04,77.1848,28.4929,South
20-05-2021,07:02:49,1.16E-04,77.1848,28.4929,South
21-05-2021,08:25:21,1.13E-04,77.1848,28.4929,South
22-05-2021,08:06:21,1.22E-04,77.1848,28.4929,South
23-05-2021,07:47:23,1.16E-04,77.1848,28.4929,South
24-05-2021,07:28:23,1.19E-04,77.1848,28.4929,South
25-05-2021,07:09:24,1.26E-04,77.1848,28.4929,South
26-05-2021,06:50:24,1.49E-04,77.1848,28.4929,South
27-05-2021,08:12:55,1.50E-04,77.1848,28.4929,South
28-05-2021,07:53:55,1.13E-04,77.1848,28.4929,South
29-05-2021,07:34:55,1.03E-04,77.1848,28.4929,South
30-05-2021,07:15:56,9.29E-05,77.1848,28.4929,South
31-05-2021,06:56:55,1.21E-04,77.1848,28.4929,South
01-06-2021,06:37:55,9.88E-05,77.1848,28.4929,South
01-06-2021,08:19:25,8.59E-05,77.1848,28.4929,South
02-06-2021,08:00:24,1.18E-04,77.1848,28.4929,South
03-06-2021,07:41:24,1.36E-04,77.1848,28.4929,South
04-06-2021,07:22:23,1.61E-04,77.1848,28.4929,South
05-06-2021,07:03:23,1.28E-04,77.1848,28.4929,South
06-06-2021,06:44:22,1.22E-04,77.1848,28.4929,South
06-06-2021,08:25:51,1.21E-04,77.1848,28.4929,South
07-06-2021,08:06:51,1.21E-04,77.1848,28.4929,South
08-06-2021,07:47:50,1.17E-04,77.1848,28.4929,South
09-06-2021,07:28:49,1.15E-04,77.1848,28.4929,South
10-06-2021,07:09:47,1.50E-04,77.1848,28.4929,South
11-06-2021,06:50:46,1.69E-04,77.1848,28.4929,South
12-06-2021,08:13:14,1.09E-04,77.1848,28.4929,South
13-06-2021,07:54:12,1.32E-04,77.1848,28.4929,South
14-06-2021,07:35:11,1.44E-04,77.1848,28.4929,South
15-06-2021,07:16:09,1.55E-04,77.1848,28.4929,South
16-06-2021,06:57:07,1.22E-04,77.1848,28.4929,South
17-06-2021,06:38:04,2.03E-04,77.1848,28.4929,South
17-06-2021,08:19:34,1.83E-04,77.1848,28.4929,South
18-06-2021,08:00:33,1.33E-04,77.1848,28.4929,South
19-06-2021,07:41:30,1.50E-04,77.1848,28.4929,South
20-06-2021,07:22:28,1.76E-04,77.1848,28.4929,South
21-06-2021,07:03:25,2.05E-04,77.1848,28.4929,South
22-06-2021,06:44:22,2.02E-04,77.1848,28.4929,South
22-06-2021,08:25:51,1.31E-04,77.1848,28.4929,South
23-06-2021,08:06:50,2.13E-04,77.1848,28.4929,South
24-06-2021,07:47:47,1.64E-04,77.1848,28.4929,South
25-06-2021,07:28:44,1.82E-04,77.1848,28.4929,South
26-06-2021,07:09:42,2.23E-04,77.1848,28.4929,South
27-06-2021,06:50:40,2.06E-04,77.1848,28.4929,South
28-06-2021,08:13:07,1.80E-04,77.1848,28.4929,South
29-06-2021,07:54:05,1.37E-04,77.1848,28.4929,South
30-06-2021,07:35:01,1.25E-04,77.1848,28.4929,South
01-07-2021,07:16:00,1.32E-04,77.1848,28.4929,South
02-07-2021,06:56:56,1.44E-04,77.1848,28.4929,South
03-07-2021,06:37:53,1.20E-04,77.1848,28.4929,South
03-07-2021,08:19:23,1.34E-04,77.1848,28.4929,South
04-07-2021,08:00:20,1.50E-04,77.1848,28.4929,South
05-07-2021,07:41:17,1.57E-04,77.1848,28.4929,South
06-07-2021,07:22:14,1.49E-04,77.1848,28.4929,South
07-07-2021,07:03:10,1.35E-04,77.1848,28.4929,South
08-07-2021,08:25:35,1.25E-04,77.1848,28.4929,South
09-07-2021,08:06:33,1.50E-04,77.1848,28.4929,South
10-07-2021,07:47:29,1.36E-04,77.1848,28.4929,South
11-07-2021,07:28:25,9.01E-05,77.1848,28.4929,South
12-07-2021,07:09:21,1.15E-04,77.1848,28.4929,South
13-07-2021,06:50:17,1.26E-04,77.1848,28.4929,South
15-07-2021,07:53:38,1.67E-04,77.1848,28.4929,South
16-07-2021,07:34:33,1.10E-04,77.1848,28.4929,South
17-07-2021,07:15:29,1.56E-04,77.1848,28.4929,South
18-07-2021,06:56:25,1.97E-04,77.1848,28.4929,South
20-07-2021,07:59:45,1.89E-04,77.1848,28.4929,South
21-07-2021,07:40:40,1.09E-04,77.1848,28.4929,South
22-07-2021,07:21:35,1.33E-04,77.1848,28.4929,South
23-07-2021,07:02:30,1.37E-04,77.1848,28.4929,South
24-07-2021,08:24:56,6.60E-05,77.1848,28.4929,South
25-07-2021,08:05:50,8.97E-05,77.1848,28.4929,South
26-07-2021,07:46:45,1.38E-04,77.1848,28.4929,South
27-07-2021,07:27:39,9.28E-05,77.1848,28.4929,South
29-07-2021,06:49:29,1.68E-04,77.1848,28.4929,South
30-07-2021,08:11:52,1.26E-04,77.1848,28.4929,South
31-07-2021,07:52:47,1.08E-04,77.1848,28.4929,South
01-08-2021,07:33:41,7.45E-05,77.1848,28.4929,South
02-08-2021,07:14:36,1.15E-04,77.1848,28.4929,South
03-08-2021,06:55:29,9.31E-05,77.1848,28.4929,South
04-08-2021,06:36:23,1.13E-04,77.1848,28.4929,South
04-08-2021,08:17:53,9.93E-05,77.1848,28.4929,South
05-08-2021,07:58:47,1.18E-04,77.1848,28.4929,South
06-08-2021,07:39:40,1.61E-04,77.1848,28.4929,South
07-08-2021,07:20:35,8.76E-05,77.1848,28.4929,South
09-08-2021,06:42:22,1.78E-04,77.1848,28.4929,South
09-08-2021,08:23:52,1.43E-04,77.1848,28.4929,South
10-08-2021,08:04:45,9.78E-05,77.1848,28.4929,South
11-08-2021,07:45:38,1.04E-04,77.1848,28.4929,South
12-08-2021,07:26:33,9.57E-05,77.1848,28.4929,South
13-08-2021,07:07:25,1.02E-04,77.1848,28.4929,South
14-08-2021,06:48:19,1.29E-04,77.1848,28.4929,South
15-08-2021,08:10:41,9.63E-05,77.1848,28.4929,South
16-08-2021,07:51:35,1.25E-04,77.1848,28.4929,South
17-08-2021,07:32:29,1.31E-04,77.1848,28.4929,South
18-08-2021,07:13:22,1.52E-04,77.1848,28.4929,South
19-08-2021,06:54:15,2.18E-04,77.1848,28.4929,South
21-08-2021,07:57:30,9.68E-05,77.1848,28.4929,South
22-08-2021,07:38:23,7.61E-05,77.1848,28.4929,South
23-08-2021,07:19:15,1.29E-04,77.1848,28.4929,South
24-08-2021,07:00:08,9.84E-05,77.1848,28.4929,South
25-08-2021,06:41:01,1.09E-04,77.1848,28.4929,South
25-08-2021,08:22:31,8.91E-05,77.1848,28.4929,South
26-08-2021,08:03:23,9.43E-05,77.1848,28.4929,South
27-08-2021,07:44:16,9.45E-05,77.1848,28.4929,South
28-08-2021,07:25:08,1.33E-04,77.1848,28.4929,South
29-08-2021,07:06:01,1.38E-04,77.1848,28.4929,South
30-08-2021,06:46:54,1.05E-04,77.1848,28.4929,South
31-08-2021,08:09:15,5.90E-05,77.1848,28.4929,South
01-09-2021,07:50:07,7.62E-05,77.1848,28.4929,South
02-09-2021,07:31:00,8.65E-05,77.1848,28.4929,South
03-09-2021,07:11:52,1.05E-04,77.1848,28.4929,South
04-09-2021,06:52:45,1.85E-04,77.1848,28.4929,South
05-09-2021,06:33:36,1.13E-04,77.1848,28.4929,South
05-09-2021,08:15:06,1.09E-04,77.1848,28.4929,South
06-09-2021,07:55:58,1.09E-04,77.1848,28.4929,South
07-09-2021,07:36:50,1.04E-04,77.1848,28.4929,South
08-09-2021,07:17:42,6.89E-05,77.1848,28.4929,South
09-09-2021,06:58:34,9.57E-05,77.1848,28.4929,South
10-09-2021,06:39:26,1.02E-04,77.1848,28.4929,South
10-09-2021,08:20:56,9.81E-05,77.1848,28.4929,South
11-09-2021,08:01:48,8.28E-05,77.1848,28.4929,South
12-09-2021,07:42:40,1.10E-04,77.1848,28.4929,South
13-09-2021,07:23:31,1.49E-04,77.1848,28.4929,South
14-09-2021,07:04:22,1.16E-04,77.1848,28.4929,South
15-09-2021,06:45:14,8.72E-05,77.1848,28.4929,South
16-09-2021,08:07:36,7.74E-05,77.1848,28.4929,South
17-09-2021,07:48:28,1.24E-04,77.1848,28.4929,South
18-09-2021,07:29:20,8.79E-05,77.1848,28.4929,South
19-09-2021,07:10:11,8.07E-05,77.1848,28.4929,South
20-09-2021,06:51:02,1.10E-04,77.1848,28.4929,South
21-09-2021,06:31:53,1.20E-04,77.1848,28.4929,South
21-09-2021,08:13:23,1.10E-04,77.1848,28.4929,South
22-09-2021,07:54:15,1.09E-04,77.1848,28.4929,South
23-09-2021,07:35:07,9.36E-05,77.1848,28.4929,South
24-09-2021,07:15:58,1.12E-04,77.1848,28.4929,South
25-09-2021,06:56:51,1.98E-04,77.1848,28.4929,South
26-09-2021,06:37:42,1.19E-04,77.1848,28.4929,South
26-09-2021,08:19:12,1.31E-04,77.1848,28.4929,South
27-09-2021,08:00:04,1.29E-04,77.1848,28.4929,South
28-09-2021,07:40:56,1.03E-04,77.1848,28.4929,South
29-09-2021,07:21:48,9.00E-05,77.1848,28.4929,South
30-09-2021,07:02:40,1.27E-04,77.1848,28.4929,South
01-10-2021,06:43:32,1.44E-04,77.1848,28.4929,South
02-10-2021,08:05:53,1.03E-04,77.1848,28.4929,South
03-10-2021,07:46:46,1.33E-04,77.1848,28.4929,South
04-10-2021,07:27:37,1.23E-04,77.1848,28.4929,South
05-10-2021,07:08:28,2.42E-04,77.1848,28.4929,South
06-10-2021,06:49:21,1.88E-04,77.1848,28.4929,South
07-10-2021,06:30:13,1.87E-04,77.1848,28.4929,South
07-10-2021,08:11:42,1.26E-04,77.1848,28.4929,South
08-10-2021,07:52:33,1.33E-04,77.1848,28.4929,South
09-10-2021,07:33:26,1.56E-04,77.1848,28.4929,South
10-10-2021,07:14:18,1.64E-04,77.1848,28.4929,South
11-10-2021,06:55:10,1.80E-04,77.1848,28.4929,South
12-10-2021,06:36:01,1.61E-04,77.1848,28.4929,South
12-10-2021,08:17:30,1.57E-04,77.1848,28.4929,South
13-10-2021,07:58:23,1.53E-04,77.1848,28.4929,South
14-10-2021,07:39:14,1.49E-04,77.1848,28.4929,South
15-10-2021,07:20:07,1.81E-04,77.1848,28.4929,South
16-10-2021,07:00:59,8.25E-04,77.1848,28.4929,South
17-10-2021,06:41:50,1.46E-04,77.1848,28.4929,South
19-10-2021,07:45:04,1.17E-04,77.1848,28.4929,South
20-10-2021,07:25:56,1.66E-04,77.1848,28.4929,South
21-10-2021,07:06:48,1.19E-04,77.1848,28.4929,South
22-10-2021,06:47:40,1.22E-04,77.1848,28.4929,South
23-10-2021,06:28:32,2.69E-04,77.1848,28.4929,South
23-10-2021,08:10:02,1.66E-04,77.1848,28.4929,South
24-10-2021,07:50:54,1.81E-04,77.1848,28.4929,South
25-10-2021,07:31:46,1.59E-04,77.1848,28.4929,South
26-10-2021,07:12:38,1.51E-04,77.1848,28.4929,South
27-10-2021,06:53:31,2.26E-04,77.1848,28.4929,South
28-10-2021,06:34:23,1.97E-04,77.1848,28.4929,South
28-10-2021,08:15:52,1.83E-04,77.1848,28.4929,South
29-10-2021,07:56:45,2.39E-04,77.1848,28.4929,South
30-10-2021,07:37:38,1.60E-04,77.1848,28.4929,South
31-10-2021,07:18:30,1.60E-04,77.1848,28.4929,South
01-11-2021,06:59:22,2.09E-04,77.1848,28.4929,South
02-11-2021,06:40:14,1.91E-04,77.1848,28.4929,South
03-11-2021,08:02:37,1.31E-04,77.1848,28.4929,South
04-11-2021,07:43:30,1.77E-04,77.1848,28.4929,South
05-11-2021,07:24:22,1.06E-04,77.1848,28.4929,South
06-11-2021,07:05:16,9.39E-05,77.1848,28.4929,South
07-11-2021,06:46:09,1.25E-04,77.1848,28.4929,South
08-11-2021,06:27:01,2.26E-04,77.1848,28.4929,South
08-11-2021,08:08:31,1.40E-04,77.1848,28.4929,South
09-11-2021,07:49:24,1.34E-04,77.1848,28.4929,South
10-11-2021,07:30:17,1.53E-04,77.1848,28.4929,South
11-11-2021,07:11:11,1.02E-04,77.1848,28.4929,South
12-11-2021,06:52:04,1.03E-04,77.1848,28.4929,South
13-11-2021,06:32:57,1.74E-04,77.1848,28.4929,South
13-11-2021,08:14:28,1.84E-04,77.1848,28.4929,South
14-11-2021,07:55:21,3.36E-04,77.1848,28.4929,South
15-11-2021,07:36:13,2.63E-04,77.1848,28.4929,South
16-11-2021,07:17:07,2.12E-04,77.1848,28.4929,South
17-11-2021,06:58:02,4.47E-04,77.1848,28.4929,South
18-11-2021,06:38:56,3.76E-04,77.1848,28.4929,South
20-11-2021,07:42:14,2.21E-04,77.1848,28.4929,South
21-11-2021,07:23:08,1.18E-04,77.1848,28.4929,South
22-11-2021,07:04:02,1.12E-04,77.1848,28.4929,South
23-11-2021,06:44:57,1.55E-04,77.1848,28.4929,South
24-11-2021,06:25:52,2.13E-04,77.1848,28.4929,South
24-11-2021,08:07:21,1.81E-04,77.1848,28.4929,South
25-11-2021,07:48:16,1.13E-04,77.1848,28.4929,South
26-11-2021,07:29:11,3.34E-04,77.1848,28.4929,South
27-11-2021,07:10:06,1.68E-04,77.1848,28.4929,South
28-11-2021,06:51:01,1.13E-04,77.1848,28.4929,South
29-11-2021,06:31:58,2.23E-04,77.1848,28.4929,South
29-11-2021,08:13:27,1.43E-04,77.1848,28.4929,South
30-11-2021,07:54:23,1.40E-04,77.1848,28.4929,South
01-12-2021,07:35:18,2.05E-04,77.1848,28.4929,South
03-12-2021,06:57:10,1.49E-04,77.1848,28.4929,South
04-12-2021,06:38:07,2.30E-04,77.1848,28.4929,South
05-12-2021,08:00:33,9.08E-05,77.1848,28.4929,South
06-12-2021,07:41:29,1.56E-04,77.1848,28.4929,South
07-12-2021,07:22:26,1.57E-04,77.1848,28.4929,South
08-12-2021,07:03:22,1.55E-04,77.1848,28.4929,South
09-12-2021,06:44:19,1.88E-04,77.1848,28.4929,South
10-12-2021,06:25:17,2.12E-04,77.1848,28.4929,South
10-12-2021,08:06:47,1.26E-04,77.1848,28.4929,South
11-12-2021,07:47:43,1.32E-04,77.1848,28.4929,South
12-12-2021,07:28:41,2.40E-04,77.1848,28.4929,South
13-12-2021,07:09:38,1.31E-04,77.1848,28.4929,South
14-12-2021,06:50:35,1.22E-04,77.1848,28.4929,South
15-12-2021,06:31:33,2.36E-04,77.1848,28.4929,South
15-12-2021,08:13:03,1.72E-04,77.1848,28.4929,South
16-12-2021,07:54:01,3.12E-04,77.1848,28.4929,South
17-12-2021,07:34:59,1.25E-04,77.1848,28.4929,South
18-12-2021,07:15:57,1.26E-04,77.1848,28.4929,South
19-12-2021,06:56:55,1.30E-04,77.1848,28.4929,South
20-12-2021,06:37:53,1.72E-04,77.1848,28.4929,South
21-12-2021,08:00:21,2.38E-04,77.1848,28.4929,South
22-12-2021,07:41:21,2.83E-04,77.1848,28.4929,South
23-12-2021,07:22:19,1.06E-04,77.1848,28.4929,South
24-12-2021,07:03:18,1.60E-04,77.1848,28.4929,South
25-12-2021,06:44:17,2.04E-04,77.1848,28.4929,South
27-12-2021,07:47:45,3.38E-04,77.1848,28.4929,South
29-12-2021,07:09:45,2.08E-04,77.1848,28.4929,South
01-01-2022,07:54:14,1.47E-04,77.125,28.775,North
02-01-2022,07:35:13,2.81E-04,77.125,28.775,North
03-01-2022,07:16:13,2.56E-04,77.125,28.775,North
04-01-2022,06:57:14,2.05E-04,77.125,28.775,North
06-01-2022,08:00:45,1.13E-04,77.125,28.775,North
07-01-2022,07:41:46,2.27E-04,77.125,28.775,North
08-01-2022,07:22:47,1.23E-04,77.125,28.775,North
10-01-2022,06:44:49,1.42E-04,77.125,28.775,North
11-01-2022,06:25:49,9.83E-05,77.125,28.775,North
11-01-2022,08:07:19,8.15E-05,77.125,28.775,North
12-01-2022,07:48:22,1.02E-04,77.125,28.775,North
13-01-2022,07:29:23,1.88E-04,77.125,28.775,North
14-01-2022,07:10:24,1.36E-04,77.125,28.775,North
15-01-2022,06:51:26,1.02E-04,77.125,28.775,North
16-01-2022,08:13:58,1.04E-04,77.125,28.775,North
17-01-2022,07:55:00,3.96E-04,77.125,28.775,North
18-01-2022,07:36:02,1.13E-04,77.125,28.775,North
19-01-2022,07:17:04,3.11E-04,77.125,28.775,North
20-01-2022,06:58:06,2.55E-04,77.125,28.775,North
21-01-2022,06:39:08,3.76E-04,77.125,28.775,North
22-01-2022,08:01:41,1.02E-04,77.125,28.775,North
23-01-2022,07:42:43,9.92E-05,77.125,28.775,North
24-01-2022,07:23:45,7.12E-05,77.125,28.775,North
25-01-2022,07:04:49,6.07E-05,77.125,28.775,North
26-01-2022,06:45:52,6.31E-05,77.125,28.775,North
27-01-2022,06:26:54,7.91E-05,77.125,28.775,North
27-01-2022,08:08:25,9.23E-05,77.125,28.775,North
28-01-2022,07:49:27,6.40E-05,77.125,28.775,North
29-01-2022,07:30:31,1.32E-04,77.125,28.775,North
30-01-2022,07:11:34,1.37E-04,77.125,28.775,North
31-01-2022,06:52:37,4.15E-04,77.125,28.775,North
01-02-2022,06:33:39,1.60E-04,77.125,28.775,North
01-02-2022,08:15:10,1.48E-04,77.125,28.775,North
02-02-2022,07:56:14,1.83E-04,77.125,28.775,North
03-02-2022,07:37:17,1.15E-04,77.125,28.775,North
04-02-2022,07:18:21,1.34E-04,77.125,28.775,North
05-02-2022,06:59:25,3.20E-04,77.125,28.775,North
06-02-2022,06:40:28,2.21E-04,77.125,28.775,North
07-02-2022,08:03:02,1.96E-04,77.125,28.775,North
08-02-2022,07:44:06,7.51E-04,77.125,28.775,North
09-02-2022,07:25:10,8.47E-05,77.125,28.775,North
10-02-2022,07:06:13,1.16E-04,77.125,28.775,North
11-02-2022,06:47:18,1.33E-04,77.125,28.775,North
12-02-2022,06:28:22,1.01E-04,77.125,28.775,North
12-02-2022,08:09:52,1.05E-04,77.125,28.775,North
13-02-2022,07:50:57,1.79E-04,77.125,28.775,North
14-02-2022,07:32:00,1.75E-04,77.125,28.775,North
15-02-2022,07:13:04,1.81E-04,77.125,28.775,North
16-02-2022,06:54:09,1.79E-04,77.125,28.775,North
17-02-2022,06:35:14,1.37E-04,77.125,28.775,North
17-02-2022,08:16:44,1.27E-04,77.125,28.775,North
18-02-2022,07:57:48,1.30E-04,77.125,28.775,North
19-02-2022,07:38:53,9.58E-05,77.125,28.775,North
20-02-2022,07:19:57,8.52E-05,77.125,28.775,North
21-02-2022,07:01:02,1.23E-04,77.125,28.775,North
22-02-2022,06:42:07,1.46E-04,77.125,28.775,North
23-02-2022,08:04:41,1.75E-04,77.125,28.775,North
24-02-2022,07:45:46,1.62E-04,77.125,28.775,North
25-02-2022,07:26:51,5.18E-04,77.125,28.775,North
26-02-2022,07:07:56,1.02E-04,77.125,28.775,North
27-02-2022,06:49:00,1.48E-04,77.125,28.775,North
