date,no2Value,longitude,latitude,regionName,day,month,year,weekday
2019-12-05,0.2729793730915436,77.30505,28.64684584,Delhi,5,12,2019,3
2019-12-06,0.277814129328431,77.30505,28.64684584,Delhi,6,12,2019,4
2019-12-07,0.2865956253505328,77.30505,28.64684584,Delhi,7,12,2019,5
2019-12-08,0.2727050054354099,77.30505,28.64684584,Delhi,8,12,2019,6
2019-12-09,0.2933258553000561,77.30505,28.64684584,Delhi,9,12,2019,0
2019-12-10,0.214432604225014,77.30505,28.64684584,Delhi,10,12,2019,1
2019-12-11,0.2910824453168817,77.30505,28.64684584,Delhi,11,12,2019,2
2019-12-12,0.1800336511497476,77.30505,28.64684584,Delhi,12,12,2019,3
2019-12-13,0.1351654514862591,77.30505,28.64684584,Delhi,13,12,2019,4
2019-12-14,0.0980370162647223,77.30505,28.64684584,Delhi,14,12,2019,5
2019-12-15,0.1149747616376892,77.30505,28.64684584,Delhi,15,12,2019,6
2019-12-16,0.0716769489624228,77.30505,28.64684584,Delhi,16,12,2019,0
2019-12-17,0.0929893438025799,77.30505,28.64684584,Delhi,17,12,2019,1
2019-12-18,0.2961862030286035,77.30505,28.64684584,Delhi,18,12,2019,2
2019-12-19,0.1803795101888203,77.30505,28.64684584,Delhi,19,12,2019,3
2019-12-20,0.2563095905776781,77.30505,28.64684584,Delhi,20,12,2019,4
2019-12-21,0.2411665731912507,77.30505,28.64684584,Delhi,21,12,2019,5
2019-12-22,0.123948401570387,77.30505,28.64684584,Delhi,22,12,2019,6
2019-12-23,0.2630398205272014,77.30505,28.64684584,Delhi,23,12,2019,0
2019-12-24,0.2337196983859787,77.30505,28.64684584,Delhi,24,12,2019,1
2019-12-25,0.2693961488127874,77.30505,28.64684584,Delhi,25,12,2019,2
2019-12-26,0.1800336511497476,77.30505,28.64684584,Delhi,26,12,2019,3
2019-12-27,0.2969765896013647,77.30505,28.64684584,Delhi,27,12,2019,4
2019-12-28,0.2897590757704648,77.30505,28.64684584,Delhi,28,12,2019,5
2019-12-29,0.280440240358756,77.30505,28.64684584,Delhi,29,12,2019,6
2019-12-30,0.2667016862888048,77.30505,28.64684584,Delhi,30,12,2019,0
2019-12-31,0.2249018508132361,77.30505,28.64684584,Delhi,31,12,2019,1
